x1,x2,x3,y1,y2,y3
0.80538005,-0.55915385,-0.4124624,0.7571638,-0.52567863,-0.38776925
0.3495347,0.67912716,-1.0822327,0.2638756,0.51269615,-0.8170142
-0.9775125,-1.7565509,-2.5791812,-0.2989296,-0.53716457,-0.7887302
-1.2947215,0.49655268,0.072506115,-0.9324138,0.35760012,0.052216407
0.003612685,-0.94984996,0.84874064,0.0028361285,-0.74567705,0.6663015
-0.8585717,0.39501962,-0.76918894,-0.70459104,0.32417476,-0.63123864
0.37724745,1.0260708,-1.2522805,0.22693886,0.6172483,-0.7533281
-1.0559934,-1.3434165,-0.10832832,-0.61674696,-0.78461474,-0.06326854
-1.2820053,0.23552132,0.76305467,-0.84879416,0.1559347,0.5052057
0.15422095,0.60926163,-0.21884786,0.2317401,0.91550696,-0.32885173
0.6731997,-2.6524165,-0.20683374,0.24530657,-0.96651137,-0.075367935
0.8794303,-0.39849415,-0.7236155,0.7288672,-0.33026984,-0.5997287
-0.07071304,0.8649026,0.09979962,-0.08095291,0.9901481,0.11425148
1.158891,0.7956238,-0.06400437,0.8235584,0.56540495,-0.045484293
-1.4153826,1.0101509,2.28615,-0.49276718,0.35168526,0.79592586
0.1595535,1.7209287,0.34000075,0.090581544,0.97700375,0.19302486
-0.5036372,-1.0427961,-0.35025463,-0.41627848,-0.86191726,-0.28950098
1.9944508,1.5298313,-2.6538153,0.54563797,0.41852826,-0.72602564
0.2775177,1.4212546,0.115469985,0.19103685,0.9783592,0.0794869
0.049507227,-2.1703959,-0.7817561,0.021455614,-0.94061375,-0.3388002
-1.0197554,1.2484183,0.6701232,-0.5841483,0.7151337,0.3838679
0.65272325,0.25373593,1.3015385,0.4416313,0.17167723,0.8806184
0.80417,-0.16967292,1.0893035,0.58931977,-0.12434137,0.79827404
0.1868385,1.3915808,0.9011231,0.111989245,0.8341005,0.5401248
-1.7664684,2.1641684,2.386935,-0.48074523,0.5889795,0.6496055
0.14888549,-2.186839,-2.1546764,0.048439983,-0.7114894,-0.70102525
-0.41686925,-0.7304799,0.7873701,-0.36183453,-0.63404256,0.68342215
0.115291744,-1.3442066,-1.3644459,0.060084496,-0.70053566,-0.7110834
0.788794,-0.04117431,0.52899265,0.8297467,-0.04331201,0.556457
0.55530345,0.32674593,1.1796017,0.41314375,0.24309778,0.8776193
0.26703402,-0.07184306,1.4211326,0.18444294,-0.04962268,0.98158973
1.2275621,-0.3722343,-0.21716312,0.9435455,-0.28611183,-0.16691887
-1.0759257,-0.14970456,0.5157339,-0.89473987,-0.124494314,0.42888433
-0.06357996,-0.80486447,-2.2039855,-0.027087446,-0.34290242,-0.9389804
1.2468781,-1.5839888,-0.46832055,0.6024867,-0.7653773,-0.22629069
0.3400078,0.49531752,1.6550504,0.1931072,0.28131524,0.93998474
-0.6866097,1.1176282,1.2779789,-0.37492484,0.6102835,0.6978434
-0.40291414,-0.4454381,-0.9589128,-0.35609177,-0.39367405,-0.8474782
1.2050604,-0.5665004,0.8940469,0.7513433,-0.35320747,0.5574295
0.046215624,-0.19151065,-0.27099362,0.13794188,-0.57161057,-0.808847
0.0014032073,0.44688192,0.1104712,0.0030482234,0.97077316,0.23997945
-0.426943,0.30212468,-1.2397243,-0.3173025,0.22453798,-0.92135864
0.94099605,-1.0990219,0.75191426,0.57710296,-0.67401856,0.4611411
1.449839,2.0180762,-0.04977185,0.5833457,0.8119771,-0.020025805
0.27362508,-2.388886,-1.2023412,0.101781465,-0.8886039,-0.4472399
-0.12618369,-1.1425364,-0.4805119,-0.10128122,-0.9170557,-0.38568243
0.19783182,0.11180396,-0.9735735,0.197883,0.11183287,-0.9738253
-0.92100316,-0.25572622,-1.025672,-0.656914,-0.18239908,-0.73156995
-0.52747905,1.2569891,-0.4690044,-0.36589742,0.87193805,-0.32533517
-0.10239718,-1.4218028,0.4038535,-0.06911308,-0.95964724,0.27258134
0.05918914,0.033306997,-0.07795328,0.572486,0.32215014,-0.7539755
-1.8914995,0.26223,0.23633295,-0.9830265,0.1362829,0.12282401
-1.0208814,1.4587703,0.602345,-0.54312736,0.7760922,0.32045844
0.21365944,-0.31766284,1.8022531,0.11596391,-0.17241189,0.97817504
0.07028246,-0.22542788,-1.0427245,0.0657382,-0.21085237,-0.97530496
-0.19880518,-0.1043101,1.3250387,-0.1479289,-0.07761607,0.98594767
-1.1722479,0.45834637,-0.8664214,-0.76715356,0.29995537,-0.5670117
-0.15999396,-0.28546908,0.57525134,-0.24174872,-0.43133995,0.869197
1.7147794,1.304751,0.3680576,0.78446054,0.5968848,0.1683754
-0.543289,-0.8233752,-0.7755793,-0.43295354,-0.6561576,-0.6180684
0.070411265,1.065151,-1.0758457,0.046458643,0.7028061,-0.7098627
-1.1048701,-0.22954427,-0.35891145,-0.9330376,-0.19384488,-0.30309254
1.7803183,1.1998323,0.16281195,0.82688075,0.55727017,0.0756191
0.7584928,-0.718467,2.2847054,0.3019181,-0.2859858,0.90942705
0.8178277,-1.0945954,-0.72375774,0.5289195,-0.7079155,-0.468081
-0.7345494,-0.23800184,-1.2880491,-0.48912624,-0.15848212,-0.857694
0.6482121,-0.06809854,0.19770707,0.9517061,-0.09998239,0.29027387
0.0774943,0.9032386,0.029638419,0.08543636,0.99580765,0.032675933
0.036742363,-0.2877882,0.04800075,0.12494503,-0.9786444,0.16322999
-2.6058173,2.401651,0.20827058,-0.73405963,0.67654586,0.058669895
1.7305357,-0.89608437,-0.71398723,0.83381164,-0.43175393,-0.34401536
0.01403814,1.4049735,0.22739257,0.0098629175,0.9871064,0.15976149
-0.54093015,0.5093532,0.57783604,-0.57469696,0.54114884,0.6139066
0.12626904,0.2832604,-1.5083053,0.082000405,0.1839522,-0.9795088
0.09039773,-0.24136898,-0.13054855,0.31288362,-0.8354236,-0.4518532
0.34916276,-0.81207544,-0.60860157,0.32534465,-0.75667983,-0.56708586
0.6437361,0.40467358,0.1828129,0.823156,0.5174628,0.23376587
-0.5498383,0.9730541,0.635516,-0.42765516,0.75682545,0.49429384
1.1546985,-0.4851083,-0.07253013,0.92040163,-0.38667622,-0.057813227
0.9010513,-0.86236876,-0.34624654,0.6961174,-0.66623276,-0.2674967
-0.4694198,-1.3329288,-0.93800247,-0.27675712,-0.7858585,-0.5530207
1.0970349,0.53279966,-0.92348146,0.7171267,0.3482887,-0.6036756
-0.9486447,0.64738166,2.6889195,-0.32444257,0.22140868,0.9196277
0.2300938,-1.3885612,-1.9566829,0.09546184,-0.57608944,-0.811793
-0.37380728,-1.1980965,-1.4135615,-0.19774777,-0.633805,-0.7477881
-0.25576535,-0.61310214,-0.48255345,-0.3114997,-0.74670446,-0.58770764
-1.9930491,-0.14307767,0.47352478,-0.9705528,-0.069674365,0.23059182
0.11990341,-0.4816256,2.419314,0.04854978,-0.19501378,0.97959816
-0.6131343,0.006791779,0.502488,-0.7734139,0.008567219,0.6338435
-0.36754817,0.19701786,0.4028305,-0.6339109,0.33979702,0.6947624
1.5417843,-0.16818123,0.40071276,0.96249646,-0.104991235,0.2501547
1.2021228,-1.2244178,0.17281233,0.69705415,-0.7099819,0.10020569
0.27509397,-0.3207084,-1.7812415,0.15026958,-0.17518637,-0.97299993
0.5958432,-0.40145284,1.222272,0.42026052,-0.283153,0.86209375
-0.9112782,-1.3020586,0.3380317,-0.56084764,-0.80135405,0.20804216
0.26173398,0.5690069,0.5391298,0.31671643,0.6885382,0.65238476
-0.98183995,-0.073591456,1.360843,-0.5845405,-0.04381283,0.8101807
-1.6949685,-1.3145266,-1.0020932,-0.7159297,-0.55523664,-0.42326936
-1.4531914,0.5409613,-0.84075856,-0.8238598,0.30668795,-0.4766524
-1.107044,-0.59197867,2.248867,-0.42983043,-0.22984675,0.8731645
0.06494409,1.9278411,0.11314883,0.033610597,0.99771804,0.058558058
1.4842114,-0.5696682,-1.274638,0.7283858,-0.27956814,-0.6255364
1.6803668,0.2110118,-0.8521276,0.8863355,0.111301444,-0.44946793
-0.9197534,0.041683655,0.5192951,-0.8701148,0.039434012,0.49126902
0.6496886,-1.3228246,0.5471994,0.41327092,-0.8414569,0.34807694
0.031103091,0.59888387,-1.8506747,0.015987923,0.3078443,-0.9513024
-0.16269451,1.1292764,0.1749223,-0.1409505,0.9783493,0.15154405
-0.9409021,-0.72388095,1.7431934,-0.44612947,-0.3432287,0.8265365
-0.2979631,1.4509501,-0.17981213,-0.19969341,0.9724197,-0.12050921
0.26420945,-2.8833637,-2.297973,0.07147515,-0.7800208,-0.62165815
1.5080992,0.8141952,-0.15781386,0.8762419,0.47306702,-0.09169365
0.5196284,0.25626385,0.9159511,0.47944456,0.23644648,0.8451189
1.5733198,1.5056324,-0.24898666,0.7178006,0.6869194,-0.11359596
-0.49157184,0.6030305,-1.335794,-0.31799573,0.39009786,-0.8641194
0.93957525,-0.5442747,-0.65363574,0.74134684,-0.42944548,-0.5157339
-1.3006315,0.08600997,0.22539689,-0.9832288,0.06502032,0.17039162
1.4139566,0.33917734,0.16996188,0.9658386,0.23168361,0.116096735
-1.0057216,1.0264652,1.187395,-0.53951,0.5506377,0.636967
2.104662,-1.3089371,-1.9276611,0.67030185,-0.41687596,-0.61392987
-0.25870642,-1.7579931,0.42695934,-0.14156288,-0.96196514,0.23363003
1.1476804,-1.4925462,-0.9650643,0.5424573,-0.70545995,-0.4561428
0.49411178,-0.35392353,-1.7564774,0.26584285,-0.19041854,-0.94502294
-0.8766691,1.3753508,-0.13452512,-0.53568727,0.84040594,-0.08220136
0.0007343455,-0.2370807,-0.39039207,0.0016077887,-0.51906854,-0.8547311
-0.41937533,-1.2763202,0.08482595,-0.31154162,-0.9481408,0.06301471
-1.0218675,1.3857225,1.7839919,-0.412155,0.5589105,0.7195465
0.97524536,-0.8900338,-1.5195161,0.48447216,-0.44214165,-0.75484926
0.88589066,-0.9723472,-0.54363936,0.6224168,-0.6831602,-0.38195488
-0.38487658,-1.0447594,0.4074753,-0.3246213,-0.88119453,0.343682
0.41890064,-1.0033022,0.031078238,0.38513044,-0.9224197,0.028572826
0.4600334,-0.40975416,0.58970076,0.5394357,-0.4804782,0.6914838
-0.8565039,-1.0959135,-0.95752895,-0.5072168,-0.64899385,-0.56704324
0.13196315,-0.939329,0.026426459,0.13906649,-0.9898914,0.027848948
1.3004386,-0.6751827,0.73834336,0.7925728,-0.41150072,0.44999498
-0.5199084,-1.8702759,0.64982647,-0.2539764,-0.9136338,0.31744164
1.4232134,0.12296763,-1.0802974,0.7946451,0.06865845,-0.6031794
-1.5481212,0.12410157,1.1715598,-0.79578006,0.06379188,0.60221636
-0.120006524,-0.4435815,0.24539511,-0.23036262,-0.85149205,0.47105658
-0.79359764,-1.4365748,-1.3833778,-0.36972442,-0.6692772,-0.6444935
0.37358114,0.89400685,1.0984674,0.25505075,0.610355,0.749944
-2.1014152,-1.3175396,0.21377917,-0.84411496,-0.5292409,0.0858727
-0.26109952,-1.0839629,0.05713661,-0.2338703,-0.97091997,0.05117802
-1.8438125,0.453977,-0.59257597,-0.92691517,0.22822177,-0.2978978
-1.096254,2.0220063,-0.9659202,-0.4394418,0.8105367,-0.3871965
0.56557614,2.1787493,-0.3163232,0.24881506,0.9585016,-0.13916071
0.32844856,1.628291,-0.3734238,0.19291636,0.9563871,-0.21933286
0.10801398,0.0027998548,0.33944845,0.3032138,0.007859674,0.95289016
1.0857931,0.4975908,2.4553492,0.39766288,0.18223856,0.8992516
-0.7701347,-0.20066226,1.2648923,-0.5153362,-0.1342733,0.8464037
-1.7330794,-0.23583636,-0.2021603,-0.98431474,-0.13394493,-0.11481837
2.171869,-0.92871565,0.6094494,0.89030796,-0.3807057,0.24982981
0.6929032,-1.2764459,0.22670384,0.47137105,-0.86834586,0.15422302
-1.6604067,-0.75204843,-0.79345095,-0.83522016,-0.3782965,-0.39912283
2.7557478,-0.7169667,-1.2595825,0.8850575,-0.23026663,-0.40453738
0.6026667,0.98883134,-1.3282253,0.3420062,0.5611501,-0.7537521
1.374094,-0.30577028,-0.6722681,0.88083416,-0.19600762,-0.43094337
0.9070612,0.17495316,2.678888,0.32009876,0.061740365,0.9453703
-1.0041913,-0.30332443,0.8391332,-0.7475357,-0.22579946,0.6246639
0.03775408,1.2263787,0.25823507,0.03011076,0.97809803,0.20595533
-0.19420254,0.30904263,-1.7829751,-0.106707565,0.16980821,-0.979683
-0.98086965,0.9846495,0.69653666,-0.6309438,0.63337517,0.44804677
-0.33163476,-0.81122434,0.514221,-0.3263752,-0.79835874,0.5060657
-0.60449815,-0.4347437,-0.15470837,-0.7948731,-0.57165784,-0.20343077
0.7002005,0.91710615,-1.1465269,0.43046385,0.5638114,-0.70485294
0.29358032,0.32978576,-1.2755009,0.21750566,0.24432929,-0.94498384
-0.44696787,-0.9419973,-0.25323483,-0.41657028,-0.8779335,-0.23601273
0.0918383,0.12027107,0.60345715,0.14761643,0.1933179,0.9699678
-0.7524418,-1.4613879,0.677851,-0.4231942,-0.82192516,0.38124228
-0.6223208,-0.65759104,-0.6603227,-0.55534804,-0.5868226,-0.58926034
0.72212607,-1.5252124,-2.4091833,0.24550323,-0.5185307,-0.8190568
-0.7461572,-0.5075741,0.47128847,-0.7329035,-0.4985582,0.46291712
-1.0263554,-1.3859398,-0.38296837,-0.5809756,-0.7845208,-0.2167819
-0.74632925,-0.348749,0.6814722,-0.698072,-0.32619908,0.63740855
-1.0524119,-0.052849032,-0.5738172,-0.8771226,-0.044046517,-0.4782424
0.5574483,0.90251184,-1.2434208,0.34106523,0.5521864,-0.7607658
0.38063687,-0.14913598,-1.1095484,0.32190114,-0.12612295,-0.93833506
0.10243368,0.36554325,-0.4630918,0.17106324,0.61045367,-0.77335876
-1.079273,0.15868309,1.6842247,-0.53784955,0.079078816,0.8393238
-0.03973981,0.99610424,-0.064000264,-0.039781623,0.9971523,-0.0640676
-0.43424568,0.74471605,0.10380494,-0.5001096,0.85767037,0.11954948
1.0522599,0.042969085,-0.9280691,0.7496262,0.030611025,-0.66115314
0.18825753,0.9356962,-1.3682476,0.112847075,0.5608837,-0.82016766
-0.35273483,-0.71001935,1.646101,-0.19306001,-0.38861015,0.9009495
1.3769091,0.9218822,0.14602582,0.8277426,0.5541986,0.087784864
-0.100823425,-0.17812833,0.4959879,-0.1879063,-0.33198074,0.9243809
-0.9611432,-0.2107163,-0.5150365,-0.86541724,-0.18972981,-0.46374097
-0.037310854,-0.8001567,-0.7248876,-0.034536652,-0.74066204,-0.6709895
-0.13377942,1.1015292,0.4072087,-0.11318223,0.93193364,0.3445133
-0.25309575,1.7371688,-0.85566515,-0.12959728,0.8895145,-0.43814197
-0.5686007,2.3375962,-0.26960236,-0.23487982,0.96562344,-0.1113684
0.73952025,-0.1516278,1.6156064,0.4146981,-0.08502777,0.9059778
-0.88547015,1.8005501,-1.1419518,-0.3835364,0.7798981,-0.49462998
0.119939655,0.59236985,1.2961475,0.08386597,0.41420558,0.90631133
-0.8820528,2.1083276,-1.0266742,-0.35205805,0.84150714,-0.4097815
1.6668465,0.116091795,2.9509394,0.4915284,0.034233753,0.8701884
-0.44857764,-0.7963674,-0.3320844,-0.46127534,-0.8189099,-0.34148458
1.0373417,0.6232451,-0.9070344,0.68591064,0.41210186,-0.59974885
-0.9744484,-0.8303053,1.1464652,-0.56702495,-0.48314908,0.6671204
-1.0919192,0.836602,-0.9077655,-0.66253275,0.5076165,-0.5507957
1.6534781,2.4465048,1.445278,0.5029464,0.7441651,0.43961716
1.5263009,0.23160918,1.2499127,0.7684013,0.116601385,0.62925637
-0.25904423,1.2649552,0.30139956,-0.1953698,0.9540225,0.22731397
-0.3029893,-0.31159636,-1.6835885,-0.1742537,-0.17920375,-0.968257
-0.3612745,0.038472738,-0.97186786,-0.34819695,0.037080087,-0.93668777
2.0709198,-0.5342212,1.1806061,0.84771794,-0.21868005,0.48327366
-0.3811226,-0.96319497,0.07839248,-0.36688074,-0.92720217,0.0754631
-1.2577121,-0.6489432,-0.6343511,-0.81094325,-0.41842332,-0.40901467
0.26190406,1.5313882,-1.5447276,0.11954321,0.69898516,-0.7050738
0.70650744,-2.4733377,0.7072221,0.26483595,-0.92713636,0.26510385
0.521798,0.6382715,-1.1436044,0.37012586,0.45274374,-0.8111904
-0.7971043,1.7284642,1.6348028,-0.31768632,0.68888026,0.6515515
-0.6758428,-1.0983558,0.162262,-0.51995945,-0.84501964,0.124836214
0.5723863,0.89102566,-0.6771897,0.4553461,0.70883083,-0.53871953
0.3866916,1.970598,-1.9161754,0.13931315,0.7099461,-0.6903393
0.08341977,0.42125213,0.073318146,0.19148505,0.9669589,0.16829738
-0.44608876,0.1167145,0.41175437,-0.7216044,0.18880032,0.66606426
0.1484592,1.7462449,0.41730836,0.082406685,0.9693051,0.2316394
1.2320753,-0.92003864,-0.17681602,0.7960072,-0.5944096,-0.11423557
-0.07126754,-1.5622901,-1.023961,-0.03812502,-0.83575696,-0.5477744
0.24259435,-0.46876892,0.5984538,0.30401742,-0.5874577,0.7499779
-0.39994162,-0.15909274,0.48921573,-0.61377436,-0.24415323,0.75077975
-0.5464174,0.13412711,0.20225313,-0.9139148,0.22433536,0.33828008
-0.08594576,-2.046794,0.5219614,-0.040654607,-0.9681874,0.24690147
-0.27461675,-0.7670104,1.1719956,-0.19239788,-0.53737134,0.821106
0.5167273,1.6887865,1.8567878,0.20164567,0.6590255,0.7245857
-0.24876326,0.32438114,-0.021225842,-0.60772234,0.7924549,-0.051854193
1.208544,-1.1110713,-0.021309244,0.7361084,-0.6767391,-0.012979183
0.3729678,0.41782194,1.2131591,0.27912536,0.31269374,0.90791607
0.92221504,-1.5299634,0.44786996,0.5007414,-0.83073467,0.243183
-1.3205416,-0.150322,1.6755276,-0.6174653,-0.0702883,0.78345144
-0.6330903,-0.17528513,1.2092589,-0.4600389,-0.127372,0.8787153
-1.1054685,1.2373521,0.32318544,-0.6539574,0.73197526,0.19118547
0.38692588,-0.23605537,-0.605333,0.5116609,-0.3121536,-0.80047685
-1.0093392,-0.48587808,-1.6013538,-0.5164785,-0.24862362,-0.8194121
-1.0789769,-0.18981226,-0.8840729,-0.76644623,-0.13483226,-0.6279971
0.3721483,-0.5573412,0.9158049,0.32793522,-0.4911263,0.8070027
-0.6887598,-2.061992,-1.7904276,-0.24455754,-0.73215026,-0.6357261
-0.35940102,-0.35543653,0.92930704,-0.3397362,-0.3359886,0.87845945
0.0068868725,1.2075632,0.9771394,0.004433413,0.7773668,0.6290319
0.43531153,-2.149071,0.44574252,0.19454715,-0.96045154,0.19920892
-0.02157118,-0.5499257,0.7789921,-0.022616316,-0.5765699,0.81673473
1.2719394,-0.66850346,0.95148075,0.73804885,-0.3879023,0.5521012
1.4798301,-0.65769666,-0.77821004,0.82364523,-0.36606142,-0.43313688
-0.6941852,-0.7674524,-1.1712674,-0.4441569,-0.49103504,-0.74940586
0.51716214,0.08105386,1.4597191,0.333493,0.052267734,0.9413026
-0.18310705,-0.18697768,-1.5691386,-0.115102835,-0.117535956,-0.9863755
-0.90723264,1.9032556,0.9705435,-0.39086676,0.8199874,0.41814324
-0.2847062,2.924168,1.5022682,-0.08628005,0.8861674,0.45526147
0.08790651,0.6717416,-0.74882174,0.087053284,0.6652217,-0.74155366
0.7668791,-1.1578362,-0.6624827,0.49839693,-0.7524811,-0.4305494
-0.7946138,-0.7222818,1.5393939,-0.42336008,-0.38482252,0.8201694
-0.05165417,-0.78648573,-1.4338138,-0.03157019,-0.48068726,-0.87632364
0.07014528,-1.2550917,-0.12987454,0.05550603,-0.9931553,-0.10276985
-1.0066355,-0.097582474,-1.0786915,-0.68077904,-0.065994196,-0.7295099
0.80511934,-0.05200734,1.3786151,0.5040369,-0.032558676,0.8630682
0.035412565,1.2366147,1.0721004,0.021632195,0.7554011,0.65490556
0.5328776,-0.09902918,1.2896703,0.38091704,-0.070789054,0.9218954
0.24407941,0.2820109,0.34753963,0.47878158,0.5531873,0.68172723
0.43117666,-0.2994337,-0.0835867,0.8111468,-0.5633067,-0.15724663
1.1411163,-0.7412674,0.38691843,0.80662304,-0.5239811,0.27350175
-1.1126388,-1.2629374,-0.46528006,-0.63715136,-0.7232197,-0.2664421
1.0535308,-0.20968483,-0.27234223,0.9506848,-0.18921533,-0.24575609
-1.0425645,0.33140528,-0.27851555,-0.92354935,0.29357332,-0.24672128
-1.4601996,1.0780451,-0.47563633,-0.77822334,0.57455146,-0.25349364
-0.538119,-0.6013029,-0.45707896,-0.58024895,-0.64837956,-0.49286416
-1.0002338,0.56344086,1.4821655,-0.5335246,0.3005393,0.7905869
2.4835007,-0.7306569,1.0665376,0.88701326,-0.26096323,0.3809272
-1.7224385,-1.065313,1.0386288,-0.7567642,-0.46805197,0.45632812
-2.4335182,1.8644654,-0.23564261,-0.7914657,0.6063897,-0.076639265
0.11189163,0.046613637,-0.30644462,0.3395322,0.14144786,-0.9298981
0.17382136,-0.20839767,-0.77080345,0.21270905,-0.25502086,-0.9432493
0.66350675,-1.8227537,1.0834988,0.29862732,-0.82037455,0.48765498
0.13931826,-1.1342424,-0.21795857,0.119754404,-0.97496575,-0.1873516
0.16764583,0.19496621,-1.3914485,0.118477,0.13778459,-0.9833507
0.6267938,0.07163079,1.0042622,0.5285037,0.060398076,0.84677976
-1.0957808,-0.22547412,-1.1945444,-0.66954076,-0.13776852,-0.72988695
-0.13359635,-1.2779639,0.47297883,-0.09757152,-0.93335545,0.34543806
-0.28258422,-0.3177307,-0.17979814,-0.6120988,-0.6882287,-0.3894564
-0.018641513,-0.34387088,-0.14829236,-0.049717717,-0.91711843,-0.39550212
0.8724182,-0.7839795,-1.676483,0.42639083,-0.38316676,-0.8193742
0.37707016,0.32271132,0.89829016,0.36741465,0.31444776,0.87528795
0.4240145,-0.5527169,1.8020561,0.21946725,-0.2860828,0.93273294
-0.8997293,-0.17613955,0.67750216,-0.78925234,-0.15451153,0.59431225
2.1886945,-0.7527331,0.37903208,0.93320686,-0.32094735,0.16161019
-0.09883961,0.08744695,1.8279158,-0.053931925,0.047715507,0.9974039
0.955897,1.1304305,0.6194694,0.595652,0.7044098,0.3860125
1.3164984,-1.3451478,0.4353722,0.68146163,-0.6962915,0.22536255
-0.04499618,0.2450265,0.0137964655,-0.18034145,0.9820486,0.05529524
1.1745286,0.60770094,-1.9506655,0.49838394,0.2578638,-0.8277196
1.1936516,-1.456301,-0.48522958,0.6138617,-0.748935,-0.24954003
0.49381253,2.3743813,-2.1928196,0.15103352,0.72620916,-0.67067814
-0.46104035,-1.3911247,0.705769,-0.2834344,-0.85522366,0.43388656
-1.810342,0.1106985,-0.09799187,-0.9966821,0.060944956,-0.053949334
0.7366614,-0.74353504,-1.415412,0.41846943,-0.4223741,-0.8040419
0.7363097,0.5378165,0.8602428,0.58737427,0.42903087,0.68623906
-0.7469634,-0.16123162,-0.60981673,-0.76402897,-0.16491522,-0.62374896
0.60712534,1.15914,-0.17732371,0.4597785,0.87782145,-0.13428797
-0.6269539,0.31132004,-1.4881724,-0.38122398,0.18930045,-0.90489423
-2.8629956,-0.7141756,0.17408004,-0.9685837,-0.24161366,0.05889324
-1.3536946,-1.7400894,0.6844287,-0.5864139,-0.75379825,0.29649118
1.0044278,0.62146,-0.30838546,0.8228071,0.50908756,-0.25262317
-0.9777326,-0.36300296,0.5124066,-0.84140706,-0.31238934,0.4409616
-0.46692804,1.9039278,0.65336436,-0.22596635,0.92139167,0.3161908
-0.93811655,1.6090668,-0.7792172,-0.46464548,0.7969645,-0.38594323
0.31583786,-1.7245138,-1.4282407,0.13966963,-0.7626134,-0.6315957
0.9057744,0.77847123,-1.4089004,0.49040043,0.4214765,-0.7628007
-0.751186,-1.1255932,-0.01943734,-0.55504733,-0.8316948,-0.014362145
-1.622415,-0.61645204,1.2276024,-0.763183,-0.28997865,0.5774634
0.17821014,-1.2784861,-1.8898917,0.077866495,-0.5586171,-0.82576245
-0.10983534,-0.6182056,-0.8316114,-0.1054055,-0.5932724,-0.79807115
0.65822494,0.5383863,-0.6425541,0.61756974,0.5051329,-0.6028668
-0.09786485,-0.07416956,0.1383245,-0.5290972,-0.4009908,0.74783856
0.79164314,0.55519634,0.07193085,0.8164672,0.572606,0.07418643
-0.9426923,-0.03378718,-0.0039579845,-0.99934953,-0.035817843,-0.0041958657
0.9067854,1.4927027,0.03134082,0.5191044,0.8545225,0.017941574
-1.6211436,-0.1841995,0.9914284,-0.84913105,-0.09648097,0.5192955
-0.48524356,0.7471397,0.908443,-0.3813672,0.5871991,0.7139721
0.16037782,1.0364912,2.3996952,0.061238907,0.39577535,0.9163032
-1.4430298,-0.4285396,0.5025523,-0.90928674,-0.27003282,0.31666994
2.8742042,-1.6131254,0.5600188,0.85972196,-0.48251247,0.16751087
0.15446825,0.6044115,1.2152119,0.113082,0.44247317,0.8896235
1.1728137,-1.1651182,-0.05578834,0.7090268,-0.70437455,-0.03372695
0.18927366,-1.0681183,0.18061215,0.17211518,-0.97128874,0.16423887
-2.146328,-1.8842292,1.1409668,-0.6978739,-0.612653,0.3709829
-1.5165609,0.10225414,0.037064567,-0.99743813,0.06725228,0.02437727
0.053899653,-1.5491412,-1.2970325,0.026667848,-0.76646614,-0.6417307
1.5818571,2.464034,-0.24255998,0.5383902,0.83864206,-0.082556084
-1.1940862,-0.936553,0.1945332,-0.78046244,-0.6121371,0.12714815
0.5341401,-0.8962943,-1.4104925,0.3044466,-0.5108655,-0.8039457
-0.818442,-0.068948045,-0.10057866,-0.989082,-0.08332328,-0.121548675
1.3494334,0.8683156,0.37458843,0.81892824,0.5269531,0.22732581
-1.4259287,-0.5515986,-0.36076322,-0.9077225,-0.35113847,-0.22965585
-0.08728382,0.40994927,0.6594358,-0.11170674,0.5246573,0.8439528
1.03173,-0.5601745,1.3547912,0.57552207,-0.31247786,0.7557328
-1.6680423,-0.81268615,-1.7934384,-0.6463899,-0.31492734,-0.69498265
-0.08720434,0.5262536,-0.29819393,-0.14269604,0.8611304,-0.487947
2.375935,-0.06058007,-0.14913693,0.9977128,-0.025439043,-0.06262622
0.49930146,-0.90517974,2.523148,0.18311521,-0.33196816,0.9253464
0.14473183,0.19299692,0.22640386,0.43747035,0.5833577,0.6843344
0.5671392,-0.6640658,0.27702406,0.61903083,-0.7248259,0.30237097
0.98806614,1.4258779,2.114011,0.3613103,0.52140677,0.77303934
-0.634884,0.013123942,-0.9851491,-0.5416735,0.011197149,-0.84051436
2.511019,0.12086917,1.2842883,0.889492,0.042816143,0.45494044
-0.43258834,-2.3452232,0.53871393,-0.17693675,-0.95924026,0.2203441
0.40988767,-0.4610804,0.5502797,0.4958199,-0.5577451,0.6656448
0.71535623,0.5729528,-1.3595562,0.43628997,0.34943926,-0.8291823
-1.074266,-1.3324885,-0.51230466,-0.60128224,-0.74581313,-0.28674436
1.3253286,-0.9429774,0.63748753,0.75862074,-0.53976214,0.36489913
-0.93446136,0.26167834,1.3899251,-0.5512509,0.15436745,0.81993484
-0.92263657,0.48341393,0.7266345,-0.72647536,0.3806356,0.57214516
0.71173906,0.607865,-1.963701,0.32718208,0.27943182,-0.9027013
1.4001395,0.1279982,-0.5535755,0.92661095,0.084709086,-0.36635575
-0.13486058,-1.8161184,-1.0222597,-0.06457548,-0.8696145,-0.48949006
1.207314,1.471682,-1.5889121,0.48691136,0.5935313,-0.6408104
-1.8939205,0.835863,-1.4189184,-0.75461996,0.33304402,-0.5653585
-1.6379197,-0.8006465,0.7770838,-0.8264657,-0.40399227,0.39210296
1.2664005,0.74781954,-0.19813778,0.8533683,0.5039208,-0.13351582
-1.6009905,1.9450985,1.6670816,-0.52997416,0.6438839,0.5518522
0.14145735,-0.14154196,0.6586232,0.20550139,-0.2056243,0.95681125
2.4952173,-0.4670304,-1.7165802,0.81424546,-0.15240252,-0.56015867
1.5462639,-0.19309887,-0.286695,0.97591275,-0.121872894,-0.18094538
